공원명,공원구분,소재지지번주소,위도,경도,공원면적,관리기관명,제공기관코드,제공기관명
2호어린이공원(임당2어린이공원),어린이공원,경상북도 경산시 조영동 575,35.84027457,128.7536961,1616.6,경상북도 경산시청,5130000,경상북도 경산시
임당공원,근린공원,경상북도 경산시 임당동 648,35.84220722,128.7524167,11628.3,경상북도 경산시청,5130000,경상북도 경산시
동서2공원,어린이공원,경상북도 경산시 하양읍 동서리 747-2,35.91583779,128.8245631,1600,경상북도 경산시청,5130000,경상북도 경산시
금락3공원,어린이공원,경상북도 경산시 하양읍 금락리 403-1,35.910823,128.8217777,2462.2,경상북도 경산시청,5130000,경상북도 경산시
금락4공원,어린이공원,경상북도 경산시 하양읍 금락리 394-5,35.91110106,128.8249574,1636.5,경상북도 경산시청,5130000,경상북도 경산시
소월어린이공원,어린이공원,경기도 군포시 금정동 871-9,37.35136878,126.9325016,1598.1,경기도 군포시청,4020000,경기도 군포시
다산어린이공원,어린이공원,경기도 군포시 금정동 871-15,37.35020136,126.9307674,1500,경기도 군포시청,4020000,경기도 군포시
가야어린이공원,어린이공원,경기도 군포시 산본동 1155-2,37.35144813,126.9245881,1529,경기도 군포시청,4020000,경기도 군포시
골안어린이공원,어린이공원,경기도 군포시 산본동 1066-1,37.37416491,126.930087,1513.2,경기도 군포시청,4020000,경기도 군포시
도장어린이공원,어린이공원,경기도 군포시 산본동 1156-9,37.34985516,126.9272173,1524,경기도 군포시청,4020000,경기도 군포시
한라어린이공원,어린이공원,경기도 군포시 산본동 1156-13,37.34848569,126.9259948,1500.1,경기도 군포시청,4020000,경기도 군포시
진달래어린이공원,어린이공원,경기도 군포시 산본동 1156-16,37.34678448,126.9253533,1500,경기도 군포시청,4020000,경기도 군포시
쉼터어린이공원,어린이공원,경기도 군포시 산본동 1155-9,37.34457754,126.9233054,1733.3,경기도 군포시청,4020000,경기도 군포시
뜨락공원,어린이공원,대구광역시 북구 구암동 789-3,35.935579,128.564783,4400,대구광역시 북구청,3450000,대구광역시 북구
비로실공원,어린이공원,대구광역시 북구 구암동 808-1,35.938382,128.568549,1797.3,대구광역시 북구청,3450000,대구광역시 북구
운곡공원,어린이공원,대구광역시 북구 구암동 823-6,35.935429,128.567071,1927.4,대구광역시 북구청,3450000,대구광역시 북구
초록공원,소공원,대구광역시 동구 봉무동 1538,35.921735,128.6422927,3413.5,대구광역시 동구청,3420000,대구광역시 동구
분홍공원,소공원,대구광역시 동구 봉무동 1536,35.921743,128.6442524,4129,대구광역시 동구청,3420000,대구광역시 동구
노랑공원,소공원,대구광역시 동구 봉무동 1517,35.927432,128.6369874,3234.2,대구광역시 동구청,3420000,대구광역시 동구
큰고개어린이공원(신암공원),어린이공원,대구광역시 동구 신암동 252-17,35.883853,128.627224,3315,대구광역시 동구청,3420000,대구광역시 동구
봉무수변공원,수변공원,대구광역시 동구 봉무동 416-1,35.926165,128.6481247,239000,대구광역시 동구청,3420000,대구광역시 동구
지묘공원,근린공원,대구광역시 동구 지묘동 1343,35.94551409,128.6275796,19637,대구광역시 동구청,3420000,대구광역시 동구
반달곰어린이공원,어린이공원,대구광역시 동구 신서동 1156-5,35.87700682,128.727283,3450.6,대구광역시 동구청,3420000,대구광역시 동구
신암1소공원,소공원,대구광역시 동구 신암동 666-10,35.888412,128.6169921,1250,대구광역시 동구청,3420000,대구광역시 동구
신암2소공원,소공원,대구광역시 동구 신암동 678-1,35.89070196,128.6253178,4457,대구광역시 동구청,3420000,대구광역시 동구
신암3소공원,소공원,대구광역시 동구 신암동 662,35.889739,128.618409,1383,대구광역시 동구청,3420000,대구광역시 동구
각산1공원,소공원,대구광역시 동구 각산동 1177-1,35.87450223,128.7153795,447.8,대구광역시 동구청,3420000,대구광역시 동구
근린공원,근린공원,대구광역시 동구 율암동 408,35.873979,128.701243,12441,대구광역시 동구청,3420000,대구광역시 동구
공원(율하첨단),문화공원,대구광역시 동구 율하동 849-49,35.86286335,128.682519,4043,대구광역시 동구청,3420000,대구광역시 동구
어린이공원,어린이공원,대구광역시 동구 신천동 353-7,35.869117,128.630518,1664.2,대구광역시 동구청,3420000,대구광역시 동구
어린이공원,어린이공원,대구광역시 동구 각산동 868-4,35.874119,128.709461,7964,대구광역시 동구청,3420000,대구광역시 동구
매암공원,소공원,대구광역시 동구 지묘동 1331,35.94678749,128.6286585,1271,대구광역시 동구청,3420000,대구광역시 동구
계동공원,소공원,대구광역시 동구 지묘동 1315,35.94832495,128.6276103,16948.5,대구광역시 동구청,3420000,대구광역시 동구
효목1동 소공원,소공원,대구광역시 동구 효목동 54-71,35.883472,128.637864,839,대구광역시 동구청,3420000,대구광역시 동구
신암 어린이공원,어린이공원,대구광역시 동구 신암동 669,35.888582,128.619098,5176,대구광역시 동구청,3420000,대구광역시 동구
어린이공원,어린이공원,대구광역시 동구 효목동 127-3,35.882458,128.640337,2785,대구광역시 동구청,3420000,대구광역시 동구
신천어린이공원,어린이공원,대구광역시 동구 신천동 656-45,35.869801,128.616803,3322.9,대구광역시 동구청,3420000,대구광역시 동구
신암1가로공원,기타,대구광역시 동구 신암동 1796,35.887953,128.625606,5295,대구광역시 동구청,3420000,대구광역시 동구
가로공원,기타,대구광역시 동구 효목동 68-5,35.886085,128.6380025,1126,대구광역시 동구청,3420000,대구광역시 동구
가로공원,기타,대구광역시 동구 효목동 120-1,35.88483927,128.6405455,1651,대구광역시 동구청,3420000,대구광역시 동구
신천가로공원,기타,대구광역시 동구 신천동 520-2,35.874056,128.616592,2690.9,대구광역시 동구청,3420000,대구광역시 동구
국립신암선열공원,묘지공원,대구광역시 동구 신암동 산27-1,35.890628,128.631121,28751,국가보훈처,3420000,대구광역시 동구
가로공원,기타,대구광역시 동구 효목동 118-32,35.885049,128.641136,1417,대구광역시 동구청,3420000,대구광역시 동구
가로공원,기타,대구광역시 동구 효목동 89-29,35.8853888,128.641794,1419,대구광역시 동구청,3420000,대구광역시 동구
가로공원,기타,대구광역시 동구 효목동 83-13,35.886987,128.6408038,1334,대구광역시 동구청,3420000,대구광역시 동구
서산-어린이공원7,어린이공원,충청남도 서산시 동문동 470-2,36.789543,126.458943,1679,충청남도 서산시청,6440000,충청남도
서산-어린이공원8,어린이공원,충청남도 서산시 동문동 470-23,36.788182,126.4603355,1623,충청남도 서산시청,6440000,충청남도
서산-소공원3,소공원,충청남도 서산시 동문동 812,36.785138,126.453873,1082,충청남도 서산시청,6440000,충청남도
비도시-소공원5,소공원,충청남도 서산시 부석면 취평리 297-13,36.71245974,126.3926071,498,충청남도 서산시청,6440000,충청남도
서산-어린이공원30,어린이공원,충청남도 서산시 석남동 27-2,36.770745,126.453916,1990,충청남도 서산시청,6440000,충청남도
서산-어린이공원26,어린이공원,충청남도 서산시 석남동 4-2,36.77351604,126.4523251,1580,충청남도 서산시청,6440000,충청남도
서산-어린이공원41,어린이공원,충청남도 서산시 석남동 76-1,36.7664322,126.458685,1600,충청남도 서산시청,6440000,충청남도
서산-소공원6,소공원,충청남도 서산시 석림동 340-5,36.7686954,126.474603,8523,충청남도 서산시청,6440000,충청남도
서산-어린이공원44,어린이공원,충청남도 서산시 석림동 416-2,36.76737575,126.469284,1719,충청남도 서산시청,6440000,충청남도
서산-어린이공원43,어린이공원,충청남도 서산시 석림동 453-6,36.77041213,126.464773,1686,충청남도 서산시청,6440000,충청남도
서산-어린이공원42,어린이공원,충청남도 서산시 석림동 463-4,36.772326,126.4637158,5017,충청남도 서산시청,6440000,충청남도
서산-어린이공원45,어린이공원,충청남도 서산시 석림동 582-2,36.775967,126.467418,1678,충청남도 서산시청,6440000,충청남도
서산-어린이공원29,어린이공원,충청남도 서산시 석림동 636-1,36.776111,126.460937,1739,충청남도 서산시청,6440000,충청남도
서산-어린이공원33,어린이공원,충청남도 서산시 석림동 672-3,36.77344969,126.460497,1650,충청남도 서산시청,6440000,충청남도
서산-어린이공원31,어린이공원,충청남도 서산시 석림동 737-17,36.77143909,126.457192,1906,충청남도 서산시청,6440000,충청남도
서산-근린공원8(미조성),근린공원,충청남도 서산시 석림동 758-1,36.769933,126.460024,29061,충청남도 서산시청,6440000,충청남도
산단1-근린공원3,근린공원,충청남도 서산시 성연면 오사리 1618,36.845972,126.440484,10544,충청남도 서산시청,6440000,충청남도
산단1-근린공원4,근린공원,충청남도 서산시 성연면 오사리 1620,36.84481088,126.4410216,27490,충청남도 서산시청,6440000,충청남도
테크노-근린공원1,근린공원,충청남도 서산시 성연면 오사리 1644,36.83166953,126.449836,37095,충청남도 서산시청,6440000,충청남도
테크노-소공원5,소공원,충청남도 서산시 성연면 오사리 1649,36.828983,126.445688,2451,충청남도 서산시청,6440000,충청남도
테크노-어린이공원4,어린이공원,충청남도 서산시 성연면 오사리 204-4,36.828353,126.444843,1485,충청남도 서산시청,6440000,충청남도
테크노-소공원7,소공원,충청남도 서산시 성연면 왕정리 605,36.829904,126.457214,2410,충청남도 서산시청,6440000,충청남도
테크노-소공원6,소공원,충청남도 서산시 성연면 왕정리 642,36.830557,126.453464,2576,충청남도 서산시청,6440000,충청남도
테크노-근린공원2,근린공원,충청남도 서산시 성연면 왕정리 711,36.825324,126.452448,92163,충청남도 서산시청,6440000,충청남도
테크노-근린공원3,근린공원,충청남도 서산시 성연면 일람리 1119,36.822318,126.450303,13922,충청남도 서산시청,6440000,충청남도
비도시-어린이공원4(미조성),어린이공원,충청남도 서산시 성연면 평리 40-2,36.83736246,126.4645981,1533,충청남도 서산시청,6440000,충청남도
흥덕어린이공원,어린이공원,경상북도 문경시 흥덕동 338-1,36.60490254,128.2022128,1965,경상북도 문경시청 도시과,5120000,경상북도 문경시
동부공원,어린이공원,경상북도 문경시 흥덕동 769,36.6043513,128.2073881,1787,경상북도 문경시청 도시과,5120000,경상북도 문경시
흥덕2공원,어린이공원,경상북도 문경시 흥덕동 787-1,36.60130525,128.2068661,1995,경상북도 문경시청 도시과,5120000,경상북도 문경시
흥덕3공원,어린이공원,경상북도 문경시 흥덕동 805,36.6004514,128.2038001,1534,경상북도 문경시청 도시과,5120000,경상북도 문경시
왕능1공원,어린이공원,경상북도 문경시 가은읍 왕능리 275-9,36.64720698,128.0602275,1500,경상북도 문경시청 도시과,5120000,경상북도 문경시
모전공원,근린공원,경상북도 문경시 모전동 산30-2,36.589082,128.1863387,82390,경상북도 문경시청 도시과,5120000,경상북도 문경시
모전5-2공원,어린이공원,경상북도 문경시 모전동 690-11,36.59022608,128.1822915,2800,경상북도 문경시청 도시과,5120000,경상북도 문경시
모전3공원(새마을공원),어린이공원,경상북도 문경시 모전동 922-3,36.58579737,128.1806137,2540,경상북도 문경시청 도시과,5120000,경상북도 문경시
