영업상태명,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y)
폐업,폐업,전라남도 완도군 완도읍 군내리 782-108번지 2층 ,"전라남도 완도군 완도읍 청해진남로18번길 3, 2층",59122,기타 휴게음식점,177488.7287,90688.18277
폐업,폐업,전라남도 완도군 완도읍 군내리 1239번지 ,전라남도 완도군 완도읍 개포로114번길 48,59119,기타 휴게음식점,176615.6913,91228.68178
폐업,폐업,전라남도 완도군 완도읍 군내리 1246-1번지 ,전라남도 완도군 완도읍 개포로62번길 20,59119,다방,176623.0127,91089.46151
폐업,폐업,전라남도 완도군 완도읍 군내리 1274-9번지 ,전라남도 완도군 완도읍 장보고대로 191-1,59118,기타 휴게음식점,176710.2647,91194.44723
폐업,폐업,전라남도 완도군 금일읍 화목리 739-13번지 ,전라남도 완도군 금일읍 금일로274번길 1-1,,다방,201779.2541,95114.63251
폐업,폐업,전라남도 완도군 완도읍 군내리 1258-3 ,전라남도 완도군 완도읍 해변공원로 67,59118,커피숍,176817.1144,91325.17863
폐업,폐업,전라남도 완도군 신지면 신리 807-5번지 ,전라남도 완도군 신지면 명사십리길 71-3,59146,기타 휴게음식점,182148.9889,92208.28426
폐업,폐업,전라남도 완도군 노화읍 이포리 890-2번지 ,전라남도 완도군 노화읍 노화로 833,59158,일반조리판매,160620.5255,75537.35208
폐업,폐업,전라남도 완도군 완도읍 군내리 1237-5번지 ,전라남도 완도군 완도읍 장보고대로 174-2,59114,커피숍,176562.0382,91302.09218
폐업,폐업,전라남도 완도군 완도읍 가용리 1040-25번지 ,전라남도 완도군 완도읍 장보고대로 169,59116,일반조리판매,176574.4709,91411.47255
폐업,폐업,전라남도 완도군 완도읍 가용리 1040-25번지 ,전라남도 완도군 완도읍 장보고대로 169,59116,패스트푸드,176574.4709,91411.47255
폐업,폐업,전라남도 완도군 완도읍 가용리 1040-25번지 ,전라남도 완도군 완도읍 장보고대로 169,59116,편의점,176574.4709,91411.47255
폐업,폐업,전라남도 완도군 노화읍 이포리 892-2 ,"전라남도 완도군 노화읍 이포길 27, 2호",59158,커피숍,160570.4699,75451.30848
폐업,폐업,전라남도 완도군 완도읍 군내리 310-100번지 ,전라남도 완도군 완도읍 장보고대로 302-1,59126,다방,177651.4246,90792.13562
폐업,폐업,전라남도 완도군 약산면 장용리 897-5번지 ,전라남도 완도군 약산면 약산로 373-2,59135,다방,190636.2275,99561.95068
폐업,폐업,전라남도 완도군 완도읍 가용리 1032-3번지 ,,,다방,176678.8457,91495.51686
폐업,폐업,전라남도 완도군 완도읍 군내리 1229-5번지 ,,,기타 휴게음식점,176424.6148,91131.11313
폐업,폐업,전라남도 완도군 완도읍 군내리 782-78번지 ,,,다방,177537.2072,90726.05004
폐업,폐업,전라남도 완도군 청산면 도청리 927-1번지 ,,,다방,,
폐업,폐업,전라남도 완도군 완도읍 군내리 1294번지 ,,,다방,177245.5152,90959.50615
폐업,폐업,전라남도 완도군 완도읍 군내리 310-51번지 ,,,다방,177636.9273,90688.90548
폐업,폐업,전라남도 완도군 완도읍 군내리 1269-11번지 ,,,다방,176740.5013,91234.66252
폐업,폐업,전라남도 완도군 완도읍 군내리 1263-17번지 ,,,다방,176997.2362,90985.11489
폐업,폐업,전라남도 완도군 완도읍 군내리 1240-3번지 ,,,다방,176580.1104,91187.73246
폐업,폐업,전라남도 완도군 노화읍 이포리 882-3번지 ,전라남도 완도군 노화읍 이포11번길 5-1,59158,다방,160449.4581,75539.74243
폐업,폐업,전라남도 완도군 완도읍 군내리 1250-7번지 ,,,다방,176684.1969,90952.03598
폐업,폐업,전라남도 완도군 완도읍 가용리 1100번지 박람회 내측 ,전라남도 완도군 완도읍 해변공원로 84 (박람회 내측),59116,기타 휴게음식점,176798.0253,91773.51884
폐업,폐업,전라남도 완도군 보길면 부황리 12-1번지 ,전라남도 완도군 보길면 보길동로 16,59161,패스트푸드,159798.0356,74742.8687
폐업,폐업,전라남도 완도군 청산면 1066번지 ,전라남도 완도군 청산면 청산로1613번길 3,,기타 휴게음식점,,
폐업,폐업,전라남도 완도군 고금면 20-3 ,전라남도 완도군 고금면 고금동로 46-1,59130,편의점,181943.0818,99813.74957
폐업,폐업,전라남도 완도군 신지면 신리 산 31-1번지 ,전라남도 완도군 신지면 명사십리길 85-107,59146,기타 휴게음식점,182304.5583,92218.66239
폐업,폐업,전라남도 완도군 완도읍 가용리 1100번지 완도군해조류박람회관 ,"전라남도 완도군 완도읍 해변공원로 84, 완도군해조류박람회관",59116,기타 휴게음식점,176798.0253,91773.51884
폐업,폐업,전라남도 완도군 노화읍 이포리 878번지 2층 ,"전라남도 완도군 노화읍 노화로 870, 2층",59158,다방,160287.1739,75549.84797
폐업,폐업,전라남도 완도군 완도읍 군내리 310-51번지 ,,,다방,177636.9273,90688.90548
폐업,폐업,전라남도 완도군 완도읍 가용리 1014-4번지 ,,,과자점,176816.7595,91978.10562
폐업,폐업,전라남도 완도군 금당면 차우리 43-1번지 ,,,다방,206575.0776,103422.3564
폐업,폐업,전라남도 완도군 완도읍 군내리 1269-11번지 ,,,다방,176740.5013,91234.66252
폐업,폐업,전라남도 완도군 금일읍 화목리 152-1 ,전라남도 완도군 금일읍 감목길 4,59140,다방,202616.6419,94617.65192
폐업,폐업,전라남도 완도군 완도읍 가용리 1040-7번지 ,전라남도 완도군 완도읍 개포로171번길 10,59116,기타 휴게음식점,176594.7905,91456.77922
폐업,폐업,전라남도 완도군 노화읍 이포리 250 ,전라남도 완도군 노화읍 노화로 763-16,59157,기타 휴게음식점,160895.4181,76142.48686
폐업,폐업,전라남도 완도군 소안면 비자리 1192-1 ,전라남도 완도군 소안면 비자1길 32,59165,다방,167568.9295,75237.29041
폐업,폐업,전라남도 완도군 청산면 도청리 936-3 ,전라남도 완도군 청산면 청산로3번길 23-2,,커피숍,186667.0719,76030.27438
폐업,폐업,전라남도 완도군 고금면 덕암리 758-19번지 ,전라남도 완도군 고금면 고금동로 21-1 (2층),59130,커피숍,181750.0384,99882.78024
폐업,폐업,전라남도 완도군 완도읍 가용리 1100번지 ,전라남도 완도군 완도읍 해변공원로 84,59116,기타 휴게음식점,176798.0253,91773.51884
폐업,폐업,전라남도 완도군 청산면 도청리 930-19번지 ,전라남도 완도군 청산면 청산로 3,59151,기타 휴게음식점,186546.4458,75972.8498
폐업,폐업,전라남도 완도군 청산면 당락리 323-2번지 ,전라남도 완도군 청산면 청산로 136,59150,기타 휴게음식점,187242.8922,74723.95996
폐업,폐업,전라남도 완도군 완도읍 군내리 310-34번지 외 1필지 ,"전라남도 완도군 완도읍 장보고대로 294, 외 1필지동",59123,커피숍,177548.4213,90787.57096
폐업,폐업,전라남도 완도군 완도읍 장좌리 186번지 ,전라남도 완도군 완도읍 청해진로 1455,59104,기타 휴게음식점,175107.8927,95278.25202
폐업,폐업,전라남도 완도군 완도읍 군내리 1237-13번지 ,,,과자점,176585.7662,91269.0841
폐업,폐업,전라남도 완도군 고금면 농상리 444-2번지 ,,,과자점,,
폐업,폐업,전라남도 완도군 완도읍 가용리 1027-7번지 ,,,다방,176691.6728,91684.45076
폐업,폐업,전라남도 완도군 완도읍 군내리 1261-7번지 ,,,다방,177090.7593,91054.97249
폐업,폐업,전라남도 완도군 노화읍 이포리 764-13번지 ,,,다방,160124.6428,75560.17923
폐업,폐업,전라남도 완도군 고금면 농상리 443-6번지 ,전라남도 완도군 고금면 고금로 594-9,59130,다방,181564.3794,99760.94147
폐업,폐업,전라남도 완도군 청산면 도청리 1174번지 ,,,다방,186694.8587,75948.96913
폐업,폐업,전라남도 완도군 소안면 비자리 1222-4번지 ,,,다방,167675.81,75196.42109
폐업,폐업,전라남도 완도군 노화읍 이포리 888-4번지 ,,,과자점,160534.959,75527.87089
폐업,폐업,전라남도 완도군 약산면 장용리 897-1번지 ,,,과자점,190621.3219,99586.09655
폐업,폐업,전라남도 완도군 완도읍 군내리 1240-2번지 ,,,다방,176561.8997,91174.61768
폐업,폐업,전라남도 완도군 군외면 원동리 72-15번지 ,,,다방,167655.2538,99348.73284
폐업,폐업,전라남도 완도군 노화읍 이포리 682-1번지 ,,,다방,160365.833,75635.37293
폐업,폐업,전라남도 완도군 청산면 도청리 935-5번지 ,,,다방,186644.6838,75981.68059
폐업,폐업,전라남도 완도군 완도읍 군내리 1239-1번지 ,,,다방,176597.0047,91215.54935
폐업,폐업,전라남도 완도군 완도읍 군내리 1317번지 ,,,과자점,177232.1495,90867.10744
폐업,폐업,전라남도 완도군 완도읍 군내리 310-64번지 ,,,다방,177659.3005,90737.16657
폐업,폐업,전라남도 완도군 고금면 농상리 437-2번지 ,전라남도 완도군 고금면 농상도남길 8,59130,기타 휴게음식점,181775.2984,99767.59645
폐업,폐업,전라남도 완도군 완도읍 군내리 1262-10번지 ,,,과자점,177115.3865,90979.79881
폐업,폐업,전라남도 완도군 보길면 부황리 7-11번지 ,전라남도 완도군 보길면 청별길 12,59161,편의점,159939.6459,74747.23591
폐업,폐업,전라남도 완도군 완도읍 군내리 782-110번지 ,전라남도 완도군 완도읍 군내11번길 11-6,59123,커피숍,177607.0846,90626.25311
폐업,폐업,전라남도 완도군 완도읍 군내리 1250-7 ,전라남도 완도군 완도읍 개포로 40-15,59120,다방,176684.1969,90952.03598
폐업,폐업,전라남도 완도군 신지면 신리 산 31-1번지 ,전라남도 완도군 신지면 명사십리길 85-107,59146,푸드트럭,182304.5583,92218.66239
폐업,폐업,전라남도 완도군 신지면 신리 산 153-11번지 ,,,푸드트럭,,
폐업,폐업,전라남도 완도군 청산면 읍리 102번지 ,전라남도 완도군 청산면 청산남로 307-5,59150,기타 휴게음식점,189206.2587,73281.86997
폐업,폐업,전라남도 완도군 완도읍 가용리 1100번지 ,전라남도 완도군 완도읍 해변공원로 84,59116,기타 휴게음식점,176798.0253,91773.51884
폐업,폐업,전라남도 완도군 완도읍 가용리 1100번지 ,전라남도 완도군 완도읍 해변공원로 84,59116,기타 휴게음식점,176798.0253,91773.51884
폐업,폐업,전라남도 완도군 완도읍 군내리 782-106번지 (2층) ,전라남도 완도군 완도읍 중앙길 8-1 ((2층)),59122,다방,177513.9206,90740.80622
폐업,폐업,전라남도 완도군 금일읍 화목리 739-17번지 ,,,다방,201782.0293,95126.20194
폐업,폐업,전라남도 완도군 완도읍 군내리 1260-4번지 ,,,다방,176966.2633,91126.33022
폐업,폐업,전라남도 완도군 노화읍 이포리 886-6번지 ,전라남도 완도군 노화읍 이포길 11-1,59158,다방,160454.4096,75506.48589
폐업,폐업,전라남도 완도군 완도읍 군내리 1300번지 ,,,다방,177268.9399,90977.15413
폐업,폐업,전라남도 완도군 약산면 장용리 852-2번지 ,,,일반조리판매,190700.1734,99512.70484
폐업,폐업,전라남도 완도군 완도읍 군내리 1239번지 ,전라남도 완도군 완도읍 개포로114번길 48,59119,일반조리판매,176615.6913,91228.68178
폐업,폐업,전라남도 완도군 군외면 원동리 60-1번지 ,,,다방,167698.9302,99374.00231
폐업,폐업,전라남도 완도군 완도읍 가용리 1032-3번지 ,,,다방,176678.8457,91495.51686
폐업,폐업,전라남도 완도군 완도읍 군내리 1344번지 (2층) ,,,다방,177303.8805,90852.30368
폐업,폐업,전라남도 완도군 완도읍 군내리 1246-12번지 ,,,다방,176686.6333,91039.07466
폐업,폐업,전라남도 완도군 완도읍 군내리 1154번지 현대APT 상가 101호 ,,,일반조리판매,175845.4451,90586.82461
폐업,폐업,전라남도 완도군 고금면 덕암리 623-1번지 ,,,패스트푸드,181669.6085,99860.76763
폐업,폐업,전라남도 완도군 고금면 덕암리 627-15번지 ,,,다방,181598.2925,99801.1395
폐업,폐업,전라남도 완도군 노화읍 이포리 892-1번지 ,전라남도 완도군 노화읍 이포길 23,59158,다방,160551.6132,75460.83596
폐업,폐업,전라남도 완도군 고금면 농상리 427-6번지 ,전라남도 완도군 고금면 농상도남길 21,59130,다방,181910.7692,99746.62482
폐업,폐업,전라남도 완도군 완도읍 군내리 1239-11번지 ,,,다방,176655.6343,91172.82114
폐업,폐업,전라남도 완도군 완도읍 가용리 3-81번지 (3층) ,전라남도 완도군 완도읍 해변공원로 152 ((3층)),59116,다방,176886.8942,92183.06083
폐업,폐업,전라남도 완도군 노화읍 이포리 751-1번지 ,,,다방,160182.6575,75608.10073
폐업,폐업,전라남도 완도군 군외면 원동리 49-4번지 ,,,다방,167709.0144,99479.35734
폐업,폐업,전라남도 완도군 완도읍 군내리 821-2번지 ,,,다방,177318.5259,90722.66135
폐업,폐업,전라남도 완도군 완도읍 군내리 765-2번지 ,,,다방,177451.9181,90552.48098
폐업,폐업,전라남도 완도군 고금면 농상리 441-6번지 ,,,다방,181626.8627,99754.36991
폐업,폐업,전라남도 완도군 금일읍 화목리 789번지 ,,,다방,201891.7734,95453.96883
폐업,폐업,전라남도 완도군 노화읍 이포리 684-10번지 ,전라남도 완도군 노화읍 노화로 878-1,59157,다방,160217.8438,75560.39238
폐업,폐업,전라남도 완도군 완도읍 군내리 1237-14번지 ,,,과자점,176593.6321,91258.11804
폐업,폐업,전라남도 완도군 완도읍 정도리 607-12번지 ,,,다방,172329.7895,88977.6481
폐업,폐업,전라남도 완도군 청산면 도청리 1180-1번지 ,,,다방,186791.3118,75881.74425
폐업,폐업,전라남도 완도군 금일읍 화목리 241-3번지 ,,,과자점,202943.4619,94665.34977
폐업,폐업,전라남도 완도군 금일읍 화목리 163번지 ,,,과자점,202737.6071,94605.33353
폐업,폐업,전라남도 완도군 완도읍 군내리 310-40번지 (1층) ,,,다방,177528.6852,90783.91089
폐업,폐업,전라남도 완도군 노화읍 이포리 678-14번지 (2층) ,,,다방,160567.4758,75588.32581
폐업,폐업,전라남도 완도군 완도읍 군내리 1242-5번지 ,,,다방,176493.4723,91114.7126
폐업,폐업,전라남도 완도군 완도읍 군내리 1237-15번지 ,,,다방,176576.6511,91242.29379
폐업,폐업,전라남도 완도군 완도읍 군내리 782-152번지 ,,,과자점,177569.6063,90653.37348
폐업,폐업,전라남도 완도군 완도읍 군내리 1245번지 ,,,다방,176598.5901,91071.63932
